name,state,staff_tests,total_staff_cases,staff_recovered,total_staff_deaths,prisoner_tests,total_prisoner_cases,prisoners_recovered,total_prisoner_deaths,as_of_date,year,month,region
Illinois,IL,24209.0,3404.0,3076.0,1.0,50338.0,7552.0,5880.0,65.0,2020-12-29,2020.0,12.0,Midwest
Illinois,IL,18683.0,3230.0,2825.0,1.0,37676.0,6921.0,5178.0,50.0,2020-12-22,2020.0,12.0,Midwest
Illinois,IL,18683.0,3002.0,2579.0,1.0,37676.0,5890.0,4607.0,50.0,2020-12-15,2020.0,12.0,Midwest
Illinois,IL,10859.0,2758.0,2319.0,1.0,24644.0,5219.0,3901.0,50.0,2020-12-08,2020.0,12.0,Midwest
Illinois,IL,8728.0,2485.0,2041.0,1.0,19275.0,4530.0,3288.0,45.0,2020-12-01,2020.0,12.0,Midwest
Illinois,IL,5892.0,2247.0,1735.0,1.0,16562.0,3960.0,2770.0,41.0,2020-11-24,2020.0,11.0,Midwest
Illinois,IL,5892.0,1974.0,1414.0,1.0,16562.0,3347.0,2549.0,36.0,2020-11-17,2020.0,11.0,Midwest
Illinois,IL,2300.0,1638.0,1193.0,1.0,14000.0,3008.0,2296.0,34.0,2020-11-10,2020.0,11.0,Midwest
Illinois,IL,2300.0,1315.0,1058.0,0.0,13400.0,2598.0,2081.0,31.0,2020-11-04,2020.0,11.0,Midwest
Illinois,IL,2300.0,1152.0,965.0,0.0,13200.0,2300.0,1907.0,29.0,2020-10-27,2020.0,10.0,Midwest
Illinois,IL,2300.0,1041.0,889.0,0.0,12650.0,2110.0,1781.0,27.0,2020-10-20,2020.0,10.0,Midwest
Illinois,IL,2300.0,929.0,819.0,0.0,11700.0,1989.0,1647.0,25.0,2020-10-13,2020.0,10.0,Midwest
Illinois,IL,2300.0,880.0,762.0,0.0,11700.0,1846.0,1427.0,25.0,2020-10-06,2020.0,10.0,Midwest
Illinois,IL,2300.0,836.0,691.0,0.0,10000.0,1783.0,1270.0,22.0,2020-09-29,2020.0,9.0,Midwest
Illinois,IL,2300.0,753.0,619.0,0.0,9200.0,1615.0,1092.0,17.0,2020-09-22,2020.0,9.0,Midwest
Illinois,IL,2300.0,672.0,539.0,0.0,8700.0,1356.0,893.0,14.0,2020-09-15,2020.0,9.0,Midwest
Illinois,IL,2300.0,598.0,453.0,0.0,8000.0,1240.0,691.0,14.0,2020-09-08,2020.0,9.0,Midwest
Illinois,IL,2300.0,534.0,398.0,0.0,6800.0,912.0,607.0,14.0,2020-09-01,2020.0,9.0,Midwest
Illinois,IL,2300.0,457.0,334.0,0.0,6800.0,774.0,491.0,14.0,2020-08-25,2020.0,8.0,Midwest
Illinois,IL,2300.0,389.0,289.0,0.0,4000.0,662.0,395.0,14.0,2020-08-18,2020.0,8.0,Midwest
Illinois,IL,2300.0,335.0,252.0,0.0,2500.0,532.0,353.0,13.0,2020-08-11,2020.0,8.0,Midwest
Illinois,IL,2300.0,289.0,232.0,0.0,2400.0,373.0,335.0,13.0,2020-08-04,2020.0,8.0,Midwest
Illinois,IL,2300.0,267.0,210.0,0.0,2185.0,360.0,332.0,13.0,2020-07-28,2020.0,7.0,Midwest
Illinois,IL,2300.0,237.0,198.0,0.0,1800.0,343.0,307.0,13.0,2020-07-21,2020.0,7.0,Midwest
Illinois,IL,2300.0,214.0,180.0,0.0,1600.0,337.0,278.0,13.0,2020-07-14,2020.0,7.0,Midwest
Illinois,IL,2300.0,203.0,174.0,0.0,1100.0,337.0,263.0,13.0,2020-07-07,2020.0,7.0,Midwest
Illinois,IL,2300.0,195.0,170.0,0.0,1000.0,322.0,235.0,13.0,2020-06-30,2020.0,6.0,Midwest
Illinois,IL,2300.0,187.0,167.0,0.0,900.0,274.0,225.0,13.0,2020-06-23,2020.0,6.0,Midwest
Illinois,IL,2300.0,179.0,164.0,0.0,263.0,263.0,218.0,13.0,2020-06-16,2020.0,6.0,Midwest
Illinois,IL,2300.0,178.0,160.0,0.0,900.0,231.0,213.0,13.0,2020-06-09,2020.0,6.0,Midwest
Illinois,IL,2300.0,175.0,152.0,0.0,750.0,221.0,196.0,13.0,2020-06-02,2020.0,6.0,Midwest
Illinois,IL,2300.0,172.0,142.0,0.0,650.0,215.0,185.0,13.0,2020-05-28,2020.0,5.0,Midwest
Illinois,IL,2300.0,166.0,142.0,0.0,600.0,204.0,185.0,12.0,2020-05-20,2020.0,5.0,Midwest
Illinois,IL,2300.0,160.0,142.0,0.0,600.0,192.0,185.0,12.0,2020-05-14,2020.0,5.0,Midwest
Illinois,IL,2300.0,157.0,142.0,0.0,600.0,176.0,185.0,12.0,2020-05-06,2020.0,5.0,Midwest
Illinois,IL,2300.0,149.0,142.0,0.0,600.0,155.0,185.0,10.0,2020-04-29,2020.0,4.0,Midwest
Illinois,IL,2300.0,139.0,142.0,0.0,600.0,148.0,185.0,10.0,2020-04-22,2020.0,4.0,Midwest
Illinois,IL,2300.0,124.0,142.0,0.0,600.0,146.0,185.0,8.0,2020-04-16,2020.0,4.0,Midwest
Illinois,IL,2300.0,79.0,142.0,0.0,600.0,112.0,185.0,2.0,2020-04-08,2020.0,4.0,Midwest
Illinois,IL,2300.0,25.0,142.0,0.0,239.0,52.0,185.0,1.0,2020-04-01,2020.0,4.0,Midwest
Illinois,IL,2300.0,3.0,142.0,0.0,13.0,3.0,185.0,0.0,2020-03-25,2020.0,3.0,Midwest
Indiana,IN,5376.0,1463.0,1352.0,4.0,14981.0,3234.0,3310.0,49.0,2021-01-26,2021.0,1.0,Midwest
Indiana,IN,5296.0,1437.0,1313.0,4.0,14418.0,3123.0,3260.0,49.0,2021-01-19,2021.0,1.0,Midwest
Indiana,IN,5219.0,1406.0,1264.0,4.0,13638.0,3092.0,3179.0,48.0,2021-01-12,2021.0,1.0,Midwest
Indiana,IN,5079.0,1356.0,1180.0,4.0,13589.0,3038.0,3115.0,46.0,2021-01-05,2021.0,1.0,Midwest
Indiana,IN,4921.0,1299.0,1111.0,4.0,13158.0,2968.0,2974.0,45.0,2020-12-29,2020.0,12.0,Midwest
Indiana,IN,4774.0,1251.0,1026.0,4.0,12758.0,2915.0,2808.0,44.0,2020-12-22,2020.0,12.0,Midwest
Indiana,IN,4567.0,1181.0,943.0,3.0,12262.0,2790.0,2520.0,40.0,2020-12-15,2020.0,12.0,Midwest
Indiana,IN,4282.0,1073.0,839.0,3.0,11537.0,2604.0,2109.0,40.0,2020-12-08,2020.0,12.0,Midwest
Indiana,IN,3951.0,956.0,726.0,3.0,10673.0,2291.0,2009.0,37.0,2020-12-01,2020.0,12.0,Midwest
Indiana,IN,3646.0,850.0,640.0,3.0,10031.0,2039.0,1815.0,35.0,2020-11-24,2020.0,11.0,Midwest
Indiana,IN,3331.0,744.0,553.0,3.0,9305.0,1859.0,1691.0,33.0,2020-11-17,2020.0,11.0,Midwest
Indiana,IN,3037.0,650.0,500.0,3.0,8730.0,1726.0,1551.0,30.0,2020-11-10,2020.0,11.0,Midwest
Indiana,IN,2777.0,565.0,462.0,3.0,8216.0,1597.0,1447.0,28.0,2020-11-04,2020.0,11.0,Midwest
Indiana,IN,2622.0,525.0,434.0,3.0,7462.0,1443.0,1391.0,28.0,2020-10-27,2020.0,10.0,Midwest
Indiana,IN,2427.0,490.0,411.0,2.0,7097.0,1385.0,1321.0,27.0,2020-10-20,2020.0,10.0,Midwest
Indiana,IN,2314.0,466.0,401.0,2.0,6346.0,1320.0,1280.0,27.0,2020-10-13,2020.0,10.0,Midwest
Indiana,IN,2159.0,441.0,383.0,2.0,5804.0,1289.0,1218.0,27.0,2020-10-06,2020.0,10.0,Midwest
Indiana,IN,2117.0,434.0,373.0,2.0,5257.0,1210.0,1123.0,26.0,2020-09-29,2020.0,9.0,Midwest
Indiana,IN,2057.0,422.0,369.0,2.0,4971.0,1158.0,1038.0,24.0,2020-09-22,2020.0,9.0,Midwest
Indiana,IN,1992.0,407.0,350.0,2.0,4515.0,1124.0,1003.0,24.0,2020-09-15,2020.0,9.0,Midwest
Indiana,IN,1919.0,400.0,339.0,2.0,4039.0,1018.0,910.0,21.0,2020-09-08,2020.0,9.0,Midwest
Indiana,IN,1874.0,380.0,332.0,2.0,3883.0,992.0,786.0,21.0,2020-09-01,2020.0,9.0,Midwest
Indiana,IN,1778.0,364.0,316.0,2.0,3472.0,962.0,710.0,20.0,2020-08-25,2020.0,8.0,Midwest
Indiana,IN,1699.0,349.0,300.0,2.0,3258.0,921.0,703.0,20.0,2020-08-18,2020.0,8.0,Midwest
Indiana,IN,1527.0,328.0,290.0,2.0,2881.0,800.0,703.0,20.0,2020-08-11,2020.0,8.0,Midwest
Indiana,IN,1399.0,318.0,286.0,2.0,2437.0,719.0,695.0,20.0,2020-08-04,2020.0,8.0,Midwest
Indiana,IN,1393.0,306.0,279.0,2.0,2320.0,706.0,694.0,20.0,2020-07-28,2020.0,7.0,Midwest
Indiana,IN,1352.0,304.0,276.0,2.0,2112.0,703.0,690.0,20.0,2020-07-21,2020.0,7.0,Midwest
Indiana,IN,1307.0,299.0,263.0,2.0,2033.0,702.0,687.0,20.0,2020-07-14,2020.0,7.0,Midwest
Indiana,IN,1264.0,293.0,260.0,2.0,1955.0,700.0,669.0,20.0,2020-07-07,2020.0,7.0,Midwest
Indiana,IN,1248.0,293.0,259.0,2.0,1833.0,698.0,665.0,20.0,2020-06-30,2020.0,6.0,Midwest
Indiana,IN,1227.0,293.0,259.0,2.0,1730.0,681.0,661.0,20.0,2020-06-23,2020.0,6.0,Midwest
Indiana,IN,1196.0,288.0,254.0,2.0,1640.0,673.0,629.0,19.0,2020-06-16,2020.0,6.0,Midwest
Indiana,IN,1172.0,286.0,251.0,2.0,1393.0,666.0,583.0,19.0,2020-06-09,2020.0,6.0,Midwest
Indiana,IN,1142.0,281.0,236.0,2.0,1374.0,658.0,523.0,19.0,2020-06-02,2020.0,6.0,Midwest
Indiana,IN,1104.0,277.0,200.0,2.0,1339.0,656.0,472.0,18.0,2020-05-27,2020.0,5.0,Midwest
Indiana,IN,1047.0,268.0,200.0,2.0,1221.0,631.0,472.0,17.0,2020-05-20,2020.0,5.0,Midwest
Indiana,IN,961.0,250.0,200.0,2.0,1136.0,579.0,472.0,16.0,2020-05-13,2020.0,5.0,Midwest
Indiana,IN,811.0,208.0,200.0,2.0,840.0,496.0,472.0,13.0,2020-05-06,2020.0,5.0,Midwest
Indiana,IN,811.0,143.0,200.0,2.0,840.0,334.0,472.0,7.0,2020-04-29,2020.0,4.0,Midwest
Indiana,IN,811.0,87.0,200.0,0.0,840.0,238.0,472.0,3.0,2020-04-22,2020.0,4.0,Midwest
Indiana,IN,811.0,46.0,200.0,0.0,840.0,34.0,472.0,1.0,2020-04-15,2020.0,4.0,Midwest
Indiana,IN,811.0,18.0,200.0,0.0,840.0,10.0,472.0,0.0,2020-04-08,2020.0,4.0,Midwest
Indiana,IN,811.0,18.0,200.0,0.0,840.0,5.0,472.0,0.0,2020-04-01,2020.0,4.0,Midwest
Indiana,IN,811.0,18.0,200.0,0.0,840.0,0.0,472.0,0.0,2020-03-26,2020.0,3.0,Midwest
Iowa,IA,,678.0,653.0,2.0,37634.0,4427.0,4310.0,14.0,2021-01-26,2021.0,1.0,Midwest
Iowa,IA,,670.0,638.0,2.0,36539.0,4332.0,4150.0,14.0,2021-01-19,2021.0,1.0,Midwest
Iowa,IA,,651.0,615.0,2.0,35231.0,4240.0,4070.0,14.0,2021-01-12,2021.0,1.0,Midwest
Iowa,IA,,628.0,599.0,2.0,33660.0,4091.0,3947.0,13.0,2021-01-05,2021.0,1.0,Midwest
Iowa,IA,,612.0,579.0,2.0,32470.0,3957.0,3772.0,13.0,2020-12-29,2020.0,12.0,Midwest
Iowa,IA,,600.0,565.0,2.0,32061.0,3794.0,3689.0,13.0,2020-12-22,2020.0,12.0,Midwest
Iowa,IA,,578.0,530.0,2.0,30588.0,3732.0,3609.0,12.0,2020-12-15,2020.0,12.0,Midwest
Iowa,IA,,548.0,496.0,2.0,29792.0,3666.0,3295.0,11.0,2020-12-08,2020.0,12.0,Midwest
Iowa,IA,,521.0,463.0,2.0,28304.0,3374.0,3171.0,10.0,2020-12-01,2020.0,12.0,Midwest
Iowa,IA,,484.0,400.0,1.0,27598.0,3199.0,2983.0,10.0,2020-11-24,2020.0,11.0,Midwest
Iowa,IA,,421.0,290.0,1.0,26233.0,2985.0,2390.0,7.0,2020-11-17,2020.0,11.0,Midwest
Iowa,IA,,333.0,223.0,0.0,23797.0,2426.0,1269.0,5.0,2020-11-10,2020.0,11.0,Midwest
Iowa,IA,,251.0,182.0,0.0,21878.0,1394.0,1246.0,4.0,2020-11-03,2020.0,11.0,Midwest
Iowa,IA,,199.0,169.0,0.0,19731.0,1256.0,1229.0,4.0,2020-10-27,2020.0,10.0,Midwest
Iowa,IA,,176.0,159.0,0.0,19241.0,1238.0,1205.0,4.0,2020-10-20,2020.0,10.0,Midwest
Iowa,IA,,164.0,141.0,0.0,18066.0,1215.0,1153.0,4.0,2020-10-13,2020.0,10.0,Midwest
Iowa,IA,,158.0,135.0,0.0,15907.0,1163.0,1079.0,4.0,2020-10-06,2020.0,10.0,Midwest
Iowa,IA,,149.0,124.0,0.0,13553.0,1083.0,1012.0,4.0,2020-09-29,2020.0,9.0,Midwest
Iowa,IA,,140.0,118.0,0.0,12608.0,1012.0,837.0,4.0,2020-09-22,2020.0,9.0,Midwest
Iowa,IA,,129.0,114.0,0.0,12076.0,837.0,804.0,4.0,2020-09-15,2020.0,9.0,Midwest
Iowa,IA,,120.0,100.0,0.0,10886.0,819.0,608.0,4.0,2020-09-08,2020.0,9.0,Midwest
Iowa,IA,,116.0,81.0,0.0,9695.0,658.0,485.0,3.0,2020-09-01,2020.0,9.0,Midwest
Iowa,IA,,95.0,74.0,0.0,9017.0,524.0,397.0,3.0,2020-08-25,2020.0,8.0,Midwest
Iowa,IA,,88.0,66.0,0.0,7825.0,439.0,384.0,3.0,2020-08-18,2020.0,8.0,Midwest
Iowa,IA,,71.0,64.0,0.0,7245.0,397.0,367.0,3.0,2020-08-11,2020.0,8.0,Midwest
Iowa,IA,,65.0,60.0,0.0,6618.0,378.0,357.0,3.0,2020-08-04,2020.0,8.0,Midwest
Iowa,IA,,63.0,40.0,0.0,5853.0,375.0,313.0,3.0,2020-07-28,2020.0,7.0,Midwest
Iowa,IA,,61.0,32.0,0.0,5096.0,334.0,208.0,1.0,2020-07-21,2020.0,7.0,Midwest
Iowa,IA,,51.0,25.0,0.0,4004.0,225.0,35.0,1.0,2020-07-14,2020.0,7.0,Midwest
Iowa,IA,,33.0,23.0,0.0,2722.0,96.0,30.0,1.0,2020-07-07,2020.0,7.0,Midwest
Iowa,IA,,23.0,18.0,0.0,2290.0,35.0,30.0,0.0,2020-06-29,2020.0,6.0,Midwest
Iowa,IA,,22.0,18.0,0.0,2091.0,34.0,30.0,0.0,2020-06-23,2020.0,6.0,Midwest
Iowa,IA,,18.0,18.0,0.0,1792.0,30.0,23.0,0.0,2020-06-16,2020.0,6.0,Midwest
Iowa,IA,,18.0,17.0,0.0,1601.0,30.0,23.0,0.0,2020-06-09,2020.0,6.0,Midwest
Iowa,IA,,18.0,11.0,0.0,1437.0,24.0,8.0,0.0,2020-06-02,2020.0,6.0,Midwest
Iowa,IA,,16.0,9.0,0.0,1160.0,23.0,8.0,0.0,2020-05-27,2020.0,5.0,Midwest
Iowa,IA,,15.0,9.0,0.0,907.0,23.0,8.0,0.0,2020-05-20,2020.0,5.0,Midwest
Iowa,IA,,13.0,9.0,0.0,574.0,21.0,8.0,0.0,2020-05-13,2020.0,5.0,Midwest
Iowa,IA,,11.0,9.0,0.0,433.0,21.0,8.0,0.0,2020-05-06,2020.0,5.0,Midwest
Iowa,IA,,5.0,9.0,0.0,277.0,15.0,8.0,0.0,2020-04-29,2020.0,4.0,Midwest
Iowa,IA,,3.0,9.0,0.0,182.0,12.0,8.0,0.0,2020-04-22,2020.0,4.0,Midwest
Iowa,IA,,1.0,9.0,0.0,59.0,0.0,8.0,0.0,2020-04-15,2020.0,4.0,Midwest
Iowa,IA,,0.0,9.0,0.0,23.0,0.0,8.0,0.0,2020-04-08,2020.0,4.0,Midwest
Iowa,IA,,0.0,9.0,0.0,15.0,0.0,8.0,0.0,2020-04-01,2020.0,4.0,Midwest
Iowa,IA,,0.0,9.0,0.0,15.0,0.0,8.0,0.0,2020-03-26,2020.0,3.0,Midwest
Kansas,KS,2150.0,1121.0,161.0,5.0,10918.0,5761.0,1018.0,14.0,2021-01-28,2021.0,1.0,Midwest
Kansas,KS,2150.0,1085.0,161.0,5.0,10918.0,5420.0,1018.0,13.0,2021-01-21,2021.0,1.0,Midwest
Kansas,KS,2150.0,1031.0,161.0,5.0,10918.0,5361.0,1018.0,13.0,2021-01-11,2021.0,1.0,Midwest
Kansas,KS,2150.0,1014.0,161.0,4.0,10918.0,5301.0,1018.0,13.0,2021-01-07,2021.0,1.0,Midwest
Kansas,KS,2150.0,965.0,161.0,4.0,10918.0,5183.0,1018.0,12.0,2020-12-28,2020.0,12.0,Midwest
Kansas,KS,2150.0,898.0,161.0,3.0,10918.0,5156.0,1018.0,11.0,2020-12-14,2020.0,12.0,Midwest
Kansas,KS,2150.0,872.0,161.0,3.0,10918.0,5111.0,1018.0,11.0,2020-12-10,2020.0,12.0,Midwest
Kansas,KS,2150.0,802.0,161.0,3.0,10918.0,4960.0,1018.0,11.0,2020-12-03,2020.0,12.0,Midwest
Kansas,KS,2150.0,674.0,161.0,3.0,10918.0,4665.0,1018.0,11.0,2020-11-23,2020.0,11.0,Midwest
Kansas,KS,2150.0,617.0,161.0,3.0,10918.0,4539.0,1018.0,11.0,2020-11-18,2020.0,11.0,Midwest
Kansas,KS,2150.0,557.0,161.0,3.0,10918.0,4406.0,1018.0,9.0,2020-11-12,2020.0,11.0,Midwest
Kansas,KS,2150.0,475.0,161.0,3.0,10918.0,3653.0,1018.0,9.0,2020-11-04,2020.0,11.0,Midwest
Kansas,KS,2150.0,422.0,161.0,3.0,10918.0,3605.0,1018.0,7.0,2020-10-29,2020.0,10.0,Midwest
Kansas,KS,2150.0,333.0,161.0,3.0,10918.0,2828.0,1018.0,5.0,2020-10-20,2020.0,10.0,Midwest
Kansas,KS,2150.0,296.0,161.0,3.0,10918.0,2486.0,1018.0,5.0,2020-10-07,2020.0,10.0,Midwest
Kansas,KS,2150.0,284.0,161.0,3.0,10918.0,2411.0,1018.0,5.0,2020-10-02,2020.0,10.0,Midwest
Kansas,KS,2150.0,227.0,161.0,3.0,10918.0,2087.0,1018.0,5.0,2020-09-23,2020.0,9.0,Midwest
Kansas,KS,2150.0,216.0,161.0,3.0,7445.0,1939.0,1018.0,5.0,2020-09-16,2020.0,9.0,Midwest
Kansas,KS,2008.0,216.0,161.0,3.0,7091.0,1750.0,1018.0,4.0,2020-09-09,2020.0,9.0,Midwest
Kansas,KS,2008.0,216.0,161.0,3.0,7091.0,1571.0,1018.0,4.0,2020-09-03,2020.0,9.0,Midwest
Kansas,KS,1744.0,185.0,161.0,3.0,6216.0,1408.0,1018.0,4.0,2020-08-26,2020.0,8.0,Midwest
Kansas,KS,1629.0,179.0,139.0,3.0,5609.0,1151.0,926.0,4.0,2020-08-19,2020.0,8.0,Midwest
Kansas,KS,1601.0,157.0,136.0,3.0,4977.0,1029.0,922.0,4.0,2020-08-12,2020.0,8.0,Midwest
Kansas,KS,685.0,135.0,121.0,3.0,4224.0,928.0,919.0,4.0,2020-08-05,2020.0,8.0,Midwest
Kansas,KS,685.0,128.0,118.0,3.0,3957.0,925.0,910.0,4.0,2020-07-29,2020.0,7.0,Midwest
Kansas,KS,685.0,121.0,113.0,2.0,3027.0,911.0,906.0,4.0,2020-07-22,2020.0,7.0,Midwest
Kansas,KS,685.0,112.0,112.0,2.0,2792.0,910.0,906.0,4.0,2020-07-15,2020.0,7.0,Midwest
Kansas,KS,685.0,121.0,111.0,2.0,2724.0,910.0,906.0,4.0,2020-07-10,2020.0,7.0,Midwest
Kansas,KS,685.0,115.0,111.0,2.0,2724.0,910.0,897.0,4.0,2020-07-01,2020.0,7.0,Midwest
Kansas,KS,685.0,115.0,67.0,2.0,2719.0,901.0,893.0,4.0,2020-06-23,2020.0,6.0,Midwest
Kansas,KS,685.0,114.0,67.0,2.0,2706.0,894.0,887.0,4.0,2020-06-15,2020.0,6.0,Midwest
Kansas,KS,685.0,114.0,67.0,2.0,2693.0,891.0,858.0,4.0,2020-06-08,2020.0,6.0,Midwest
Kansas,KS,450.0,111.0,49.0,2.0,2682.0,879.0,853.0,4.0,2020-06-02,2020.0,6.0,Midwest
Kansas,KS,450.0,111.0,50.0,2.0,2186.0,865.0,852.0,4.0,2020-05-27,2020.0,5.0,Midwest
Kansas,KS,450.0,111.0,50.0,2.0,2084.0,865.0,852.0,4.0,2020-05-20,2020.0,5.0,Midwest
Kansas,KS,450.0,96.0,50.0,2.0,2084.0,790.0,852.0,3.0,2020-05-13,2020.0,5.0,Midwest
Kansas,KS,450.0,95.0,50.0,0.0,2084.0,615.0,852.0,3.0,2020-05-06,2020.0,5.0,Midwest
Kansas,KS,450.0,78.0,50.0,0.0,2084.0,81.0,852.0,2.0,2020-04-29,2020.0,4.0,Midwest
Kansas,KS,450.0,61.0,50.0,0.0,2084.0,52.0,852.0,0.0,2020-04-22,2020.0,4.0,Midwest
Kansas,KS,450.0,24.0,50.0,0.0,2084.0,21.0,852.0,0.0,2020-04-15,2020.0,4.0,Midwest
Kansas,KS,450.0,14.0,50.0,0.0,2084.0,12.0,852.0,0.0,2020-04-09,2020.0,4.0,Midwest
Kansas,KS,450.0,3.0,50.0,0.0,0.0,0.0,852.0,0.0,2020-04-01,2020.0,4.0,Midwest
Kansas,KS,450.0,0.0,50.0,0.0,0.0,0.0,852.0,0.0,2020-03-26,2020.0,3.0,Midwest
Kentucky,KY,81.0,898.0,778.0,5.0,44.0,6729.0,6112.0,42.0,2021-01-26,2021.0,1.0,South
Kentucky,KY,81.0,835.0,676.0,5.0,44.0,6596.0,4329.0,39.0,2021-01-19,2021.0,1.0,South
Kentucky,KY,81.0,712.0,531.0,5.0,44.0,5296.0,4071.0,39.0,2021-01-12,2021.0,1.0,South
Kentucky,KY,81.0,624.0,536.0,5.0,44.0,4396.0,3756.0,37.0,2021-01-05,2021.0,1.0,South
Kentucky,KY,81.0,573.0,472.0,4.0,44.0,4138.0,3069.0,34.0,2020-12-28,2020.0,12.0,South
Kentucky,KY,81.0,532.0,448.0,4.0,44.0,3873.0,2862.0,34.0,2020-12-22,2020.0,12.0,South
Kentucky,KY,81.0,477.0,412.0,3.0,44.0,3123.0,2676.0,28.0,2020-12-15,2020.0,12.0,South
Kentucky,KY,81.0,456.0,387.0,3.0,44.0,2895.0,2572.0,24.0,2020-12-08,2020.0,12.0,South
Kentucky,KY,81.0,425.0,330.0,2.0,44.0,2706.0,2371.0,17.0,2020-12-01,2020.0,12.0,South
Kentucky,KY,81.0,364.0,272.0,2.0,44.0,2486.0,1499.0,15.0,2020-11-24,2020.0,11.0,South
Kentucky,KY,81.0,311.0,183.0,2.0,44.0,2056.0,1171.0,13.0,2020-11-18,2020.0,11.0,South
Kentucky,KY,81.0,229.0,183.0,2.0,44.0,1524.0,1171.0,13.0,2020-11-10,2020.0,11.0,South
Kentucky,KY,81.0,208.0,183.0,2.0,44.0,1250.0,1171.0,13.0,2020-11-03,2020.0,11.0,South
Kentucky,KY,81.0,194.0,183.0,2.0,44.0,1164.0,1171.0,13.0,2020-10-27,2020.0,10.0,South
Kentucky,KY,81.0,169.0,183.0,1.0,44.0,938.0,1171.0,13.0,2020-10-20,2020.0,10.0,South
Kentucky,KY,81.0,164.0,153.0,1.0,44.0,902.0,887.0,13.0,2020-10-13,2020.0,10.0,South
Kentucky,KY,81.0,158.0,151.0,1.0,44.0,900.0,887.0,13.0,2020-10-06,2020.0,10.0,South
Kentucky,KY,81.0,154.0,151.0,1.0,44.0,900.0,887.0,13.0,2020-09-29,2020.0,9.0,South
Kentucky,KY,81.0,154.0,149.0,1.0,44.0,900.0,887.0,13.0,2020-09-22,2020.0,9.0,South
Kentucky,KY,81.0,152.0,147.0,1.0,44.0,896.0,867.0,13.0,2020-09-15,2020.0,9.0,South
Kentucky,KY,81.0,151.0,144.0,1.0,44.0,888.0,786.0,13.0,2020-09-08,2020.0,9.0,South
Kentucky,KY,81.0,150.0,134.0,1.0,44.0,877.0,693.0,13.0,2020-09-01,2020.0,9.0,South
Kentucky,KY,81.0,149.0,125.0,1.0,44.0,877.0,674.0,12.0,2020-08-25,2020.0,8.0,South
Kentucky,KY,81.0,147.0,114.0,1.0,44.0,863.0,570.0,12.0,2020-08-18,2020.0,8.0,South
Kentucky,KY,81.0,141.0,99.0,0.0,44.0,851.0,565.0,11.0,2020-08-11,2020.0,8.0,South
Kentucky,KY,81.0,129.0,85.0,0.0,44.0,838.0,555.0,10.0,2020-08-04,2020.0,8.0,South
Kentucky,KY,81.0,120.0,85.0,0.0,44.0,807.0,555.0,8.0,2020-07-28,2020.0,7.0,South
Kentucky,KY,81.0,108.0,85.0,0.0,44.0,770.0,555.0,6.0,2020-07-20,2020.0,7.0,South
Kentucky,KY,81.0,83.0,85.0,0.0,44.0,624.0,555.0,4.0,2020-07-14,2020.0,7.0,South
Kentucky,KY,81.0,72.0,85.0,0.0,44.0,528.0,555.0,2.0,2020-07-07,2020.0,7.0,South
Kentucky,KY,81.0,65.0,85.0,0.0,44.0,432.0,555.0,2.0,2020-06-29,2020.0,6.0,South
Kentucky,KY,81.0,61.0,85.0,0.0,44.0,430.0,555.0,2.0,2020-06-23,2020.0,6.0,South
Kentucky,KY,81.0,57.0,48.0,0.0,44.0,409.0,346.0,2.0,2020-06-16,2020.0,6.0,South
Kentucky,KY,81.0,57.0,44.0,0.0,44.0,367.0,284.0,2.0,2020-06-09,2020.0,6.0,South
Kentucky,KY,81.0,55.0,40.0,0.0,44.0,363.0,43.0,2.0,2020-06-02,2020.0,6.0,South
Kentucky,KY,81.0,53.0,40.0,0.0,44.0,359.0,43.0,2.0,2020-05-27,2020.0,5.0,South
Kentucky,KY,81.0,52.0,40.0,0.0,44.0,358.0,43.0,2.0,2020-05-20,2020.0,5.0,South
Kentucky,KY,81.0,52.0,40.0,0.0,44.0,357.0,43.0,2.0,2020-05-13,2020.0,5.0,South
Kentucky,KY,81.0,51.0,40.0,0.0,44.0,340.0,43.0,2.0,2020-05-06,2020.0,5.0,South
Kentucky,KY,81.0,30.0,40.0,0.0,44.0,47.0,43.0,2.0,2020-04-29,2020.0,4.0,South
Kentucky,KY,81.0,15.0,40.0,0.0,44.0,19.0,43.0,1.0,2020-04-22,2020.0,4.0,South
Kentucky,KY,81.0,13.0,40.0,0.0,44.0,18.0,43.0,0.0,2020-04-15,2020.0,4.0,South
Kentucky,KY,81.0,5.0,40.0,0.0,44.0,9.0,43.0,0.0,2020-04-09,2020.0,4.0,South
Kentucky,KY,81.0,5.0,40.0,0.0,44.0,9.0,43.0,0.0,2020-04-01,2020.0,4.0,South
Kentucky,KY,81.0,5.0,40.0,0.0,44.0,9.0,43.0,0.0,2020-03-26,2020.0,3.0,South
Louisiana,LA,2361.0,843.0,769.0,6.0,7727.0,2819.0,2689.0,33.0,2021-01-26,2021.0,1.0,South
Louisiana,LA,2325.0,808.0,735.0,5.0,7529.0,2792.0,2621.0,33.0,2021-01-19,2021.0,1.0,South
Louisiana,LA,2295.0,789.0,721.0,5.0,7481.0,2765.0,2595.0,31.0,2021-01-12,2021.0,1.0,South
Louisiana,LA,2254.0,752.0,683.0,5.0,7399.0,2695.0,2573.0,31.0,2021-01-05,2021.0,1.0,South
Louisiana,LA,2208.0,720.0,642.0,5.0,7350.0,2685.0,2529.0,31.0,2020-12-29,2020.0,12.0,South
