name,state,staff_tests,total_staff_cases,staff_recovered,total_staff_deaths,prisoner_tests,total_prisoner_cases,prisoners_recovered,total_prisoner_deaths,as_of_date,year,month,region
Alabama,AL,568.0,951.0,800.0,3.0,14694.0,1369.0,1198.0,60.0,2021-01-25,2021.0,1.0,South
Alabama,AL,568.0,804.0,529.0,2.0,12671.0,1161.0,1003.0,54.0,2020-12-28,2020.0,12.0,South
Alabama,AL,568.0,667.0,439.0,2.0,7032.0,855.0,735.0,34.0,2020-11-30,2020.0,11.0,South
Alabama,AL,568.0,455.0,388.0,2.0,5339.0,532.0,416.0,27.0,2020-10-26,2020.0,10.0,South
Alabama,AL,568.0,398.0,363.0,2.0,2079.0,415.0,377.0,23.0,2020-09-28,2020.0,9.0,South
Alabama,AL,568.0,353.0,276.0,2.0,1726.0,336.0,304.0,19.0,2020-08-25,2020.0,8.0,South
Alabama,AL,568.0,291.0,166.0,2.0,736.0,199.0,114.0,15.0,2020-07-28,2020.0,7.0,South
Alabama,AL,568.0,166.0,84.0,1.0,329.0,68.0,18.0,7.0,2020-06-30,2020.0,6.0,South
Alabama,AL,568.0,55.0,10.0,0.0,152.0,11.0,8.0,1.0,2020-05-26,2020.0,5.0,South
Alabama,AL,568.0,13.0,10.0,0.0,78.0,4.0,8.0,1.0,2020-04-28,2020.0,4.0,South
Alabama,AL,568.0,2.0,10.0,0.0,17.0,0.0,8.0,0.0,2020-03-31,2020.0,3.0,South
Alaska,AK,,268.0,11.0,0.0,19858.0,2294.0,2.0,5.0,2021-01-25,2021.0,1.0,West
Alaska,AK,,216.0,11.0,0.0,15996.0,1966.0,2.0,5.0,2020-12-28,2020.0,12.0,West
Alaska,AK,,111.0,11.0,0.0,10724.0,644.0,2.0,1.0,2020-11-24,2020.0,11.0,West
Alaska,AK,,52.0,11.0,0.0,7523.0,186.0,2.0,0.0,2020-10-27,2020.0,10.0,West
Alaska,AK,,32.0,11.0,0.0,5741.0,65.0,2.0,0.0,2020-09-29,2020.0,9.0,West
Alaska,AK,,31.0,11.0,0.0,4082.0,39.0,2.0,0.0,2020-08-26,2020.0,8.0,West
Alaska,AK,,15.0,11.0,0.0,2345.0,17.0,2.0,0.0,2020-07-28,2020.0,7.0,West
Alaska,AK,,11.0,11.0,0.0,722.0,2.0,2.0,0.0,2020-06-23,2020.0,6.0,West
Alaska,AK,,11.0,11.0,0.0,500.0,2.0,2.0,0.0,2020-05-27,2020.0,5.0,West
Alaska,AK,,8.0,11.0,0.0,211.0,1.0,2.0,0.0,2020-04-29,2020.0,4.0,West
Alaska,AK,,0.0,11.0,0.0,4.0,0.0,2.0,0.0,2020-03-26,2020.0,3.0,West
Arizona,AZ,,2429.0,1911.0,1.0,43447.0,9547.0,7563.0,47.0,2021-01-26,2021.0,1.0,West
Arizona,AZ,,1769.0,1441.0,1.0,42749.0,6415.0,4723.0,34.0,2020-12-29,2020.0,12.0,West
Arizona,AZ,,996.0,824.0,1.0,41870.0,2954.0,2627.0,28.0,2020-11-24,2020.0,11.0,West
Arizona,AZ,,758.0,716.0,1.0,40937.0,2636.0,2593.0,28.0,2020-10-27,2020.0,10.0,West
Arizona,AZ,,701.0,691.0,1.0,40036.0,2586.0,2525.0,28.0,2020-09-29,2020.0,9.0,West
Arizona,AZ,,673.0,638.0,1.0,24156.0,1880.0,876.0,26.0,2020-08-25,2020.0,8.0,West
Arizona,AZ,,520.0,441.0,1.0,5227.0,824.0,397.0,16.0,2020-07-28,2020.0,7.0,West
Arizona,AZ,,226.0,149.0,1.0,3432.0,421.0,218.0,9.0,2020-06-30,2020.0,6.0,West
Arizona,AZ,,75.0,59.0,0.0,1071.0,183.0,52.0,7.0,2020-05-27,2020.0,5.0,West
Arizona,AZ,,52.0,59.0,0.0,210.0,50.0,52.0,2.0,2020-04-29,2020.0,4.0,West
Arizona,AZ,,52.0,59.0,0.0,15.0,0.0,52.0,0.0,2020-03-26,2020.0,3.0,West
Arkansas,AR,5114.0,813.0,381.0,4.0,19960.0,10905.0,10791.0,52.0,2021-01-26,2021.0,1.0,South
Arkansas,AR,5114.0,813.0,381.0,3.0,19960.0,10579.0,9969.0,50.0,2020-12-29,2020.0,12.0,South
Arkansas,AR,5114.0,780.0,381.0,2.0,19732.0,8786.0,8331.0,48.0,2020-11-24,2020.0,11.0,South
Arkansas,AR,5114.0,780.0,381.0,2.0,18480.0,7529.0,6904.0,48.0,2020-10-27,2020.0,10.0,South
Arkansas,AR,5114.0,780.0,381.0,2.0,17400.0,6422.0,5841.0,42.0,2020-09-29,2020.0,9.0,South
Arkansas,AR,5067.0,396.0,374.0,1.0,16143.0,5194.0,4675.0,38.0,2020-08-25,2020.0,8.0,South
Arkansas,AR,2878.0,309.0,221.0,1.0,8763.0,3851.0,3007.0,27.0,2020-07-28,2020.0,7.0,South
Arkansas,AR,2203.0,218.0,184.0,1.0,7037.0,2487.0,1886.0,13.0,2020-06-30,2020.0,6.0,South
Arkansas,AR,808.0,135.0,101.0,1.0,2713.0,1251.0,910.0,8.0,2020-05-27,2020.0,5.0,South
Arkansas,AR,647.0,95.0,101.0,0.0,1855.0,923.0,910.0,0.0,2020-04-28,2020.0,4.0,South
Arkansas,AR,0.0,0.0,101.0,0.0,0.0,0.0,910.0,0.0,2020-03-26,2020.0,3.0,South
California,CA,,15012.0,13676.0,22.0,116347.0,46595.0,43309.0,187.0,2021-01-26,2021.0,1.0,West
California,CA,,11706.0,7732.0,11.0,115673.0,38398.0,29809.0,120.0,2020-12-29,2020.0,12.0,West
California,CA,,5903.0,4473.0,10.0,110344.0,19479.0,16181.0,85.0,2020-11-25,2020.0,11.0,West
California,CA,,4317.0,3668.0,10.0,100145.0,15620.0,14615.0,76.0,2020-10-27,2020.0,10.0,West
California,CA,,3644.0,2783.0,9.0,93407.0,14223.0,11712.0,67.0,2020-09-29,2020.0,9.0,West
California,CA,,2718.0,1472.0,9.0,83324.0,10163.0,8404.0,57.0,2020-08-25,2020.0,8.0,West
California,CA,,1665.0,689.0,3.0,65843.0,7706.0,5790.0,47.0,2020-07-28,2020.0,7.0,West
California,CA,,847.0,370.0,2.0,40753.0,4939.0,2226.0,22.0,2020-06-30,2020.0,6.0,West
California,CA,,272.0,142.0,0.0,11831.0,1216.0,272.0,9.0,2020-05-27,2020.0,5.0,West
California,CA,,137.0,142.0,0.0,1220.0,205.0,272.0,1.0,2020-04-29,2020.0,4.0,West
California,CA,,9.0,142.0,0.0,166.0,1.0,272.0,0.0,2020-03-26,2020.0,3.0,West
Colorado,CO,,1453.0,190.0,0.0,150662.0,8147.0,987.0,27.0,2021-01-26,2021.0,1.0,West
Colorado,CO,,1239.0,190.0,0.0,127291.0,7125.0,987.0,24.0,2020-12-29,2020.0,12.0,West
Colorado,CO,,725.0,190.0,0.0,84678.0,3535.0,987.0,7.0,2020-11-24,2020.0,11.0,West
Colorado,CO,,294.0,190.0,0.0,50385.0,1407.0,987.0,4.0,2020-10-27,2020.0,10.0,West
Colorado,CO,,153.0,144.0,0.0,34985.0,892.0,886.0,3.0,2020-09-29,2020.0,9.0,West
Colorado,CO,,124.0,119.0,0.0,27290.0,883.0,871.0,3.0,2020-08-25,2020.0,8.0,West
Colorado,CO,,91.0,78.0,0.0,16452.0,841.0,691.0,3.0,2020-07-28,2020.0,7.0,West
Colorado,CO,,53.0,51.0,0.0,4395.0,630.0,625.0,3.0,2020-06-30,2020.0,6.0,West
Colorado,CO,,35.0,34.0,0.0,3481.0,593.0,464.0,2.0,2020-05-27,2020.0,5.0,West
Colorado,CO,,18.0,34.0,0.0,518.0,256.0,464.0,0.0,2020-04-30,2020.0,4.0,West
Colorado,CO,,1.0,34.0,0.0,17.0,0.0,464.0,0.0,2020-03-26,2020.0,3.0,West
Connecticut,CT,35339.0,1411.0,1165.0,0.0,48558.0,3723.0,3445.0,19.0,2021-01-26,2021.0,1.0,Northeast
Connecticut,CT,29271.0,998.0,789.0,0.0,38489.0,2955.0,2406.0,13.0,2020-12-29,2020.0,12.0,Northeast
Connecticut,CT,19613.0,668.0,531.0,0.0,23125.0,1809.0,1692.0,8.0,2020-11-24,2020.0,11.0,Northeast
Connecticut,CT,13554.0,482.0,424.0,0.0,20646.0,1673.0,1621.0,7.0,2020-10-27,2020.0,10.0,Northeast
Connecticut,CT,10083.0,408.0,396.0,0.0,18348.0,1558.0,1547.0,7.0,2020-09-22,2020.0,9.0,Northeast
Connecticut,CT,6462.0,394.0,385.0,0.0,15173.0,1538.0,1449.0,7.0,2020-08-25,2020.0,8.0,Northeast
Connecticut,CT,4900.0,386.0,378.0,0.0,10840.0,1401.0,1330.0,7.0,2020-07-28,2020.0,7.0,Northeast
Connecticut,CT,974.0,380.0,377.0,0.0,9504.0,1342.0,1333.0,7.0,2020-06-30,2020.0,6.0,Northeast
Connecticut,CT,571.0,378.0,355.0,0.0,948.0,853.0,522.0,7.0,2020-05-28,2020.0,5.0,Northeast
Connecticut,CT,571.0,326.0,355.0,0.0,948.0,417.0,522.0,3.0,2020-04-29,2020.0,4.0,Northeast
Connecticut,CT,571.0,3.0,355.0,0.0,37.0,2.0,522.0,0.0,2020-03-27,2020.0,3.0,Northeast
Delaware,DE,2568.0,573.0,468.0,1.0,10270.0,1899.0,1704.0,12.0,2021-01-11,2021.0,1.0,South
Delaware,DE,2568.0,573.0,468.0,1.0,10270.0,1750.0,1441.0,12.0,2020-12-29,2020.0,12.0,South
Delaware,DE,2271.0,237.0,203.0,1.0,6001.0,618.0,551.0,11.0,2020-11-18,2020.0,11.0,South
Delaware,DE,1584.0,208.0,171.0,1.0,2002.0,575.0,546.0,11.0,2020-10-28,2020.0,10.0,South
Delaware,DE,1514.0,184.0,164.0,1.0,1860.0,571.0,519.0,11.0,2020-09-22,2020.0,9.0,South
Delaware,DE,1336.0,169.0,157.0,1.0,1589.0,541.0,518.0,10.0,2020-08-27,2020.0,8.0,South
Delaware,DE,1329.0,155.0,106.0,1.0,1581.0,528.0,444.0,8.0,2020-07-29,2020.0,7.0,South
Delaware,DE,805.0,95.0,85.0,1.0,306.0,150.0,140.0,7.0,2020-06-29,2020.0,6.0,South
Delaware,DE,771.0,88.0,53.0,1.0,282.0,148.0,132.0,7.0,2020-05-29,2020.0,5.0,South
Delaware,DE,301.0,38.0,53.0,0.0,200.0,67.0,132.0,3.0,2020-04-28,2020.0,4.0,South
Delaware,DE,301.0,0.0,53.0,0.0,4.0,0.0,132.0,0.0,2020-03-24,2020.0,3.0,South
Federal,US,,6022.0,4032.0,3.0,100601.0,47183.0,43624.0,222.0,2021-01-26,2021.0,1.0,Federal
Federal,US,,4489.0,2821.0,2.0,94610.0,39556.0,32199.0,193.0,2020-12-29,2020.0,12.0,Federal
Federal,US,,3122.0,1795.0,2.0,79017.0,24317.0,19926.0,157.0,2020-11-24,2020.0,11.0,Federal
Federal,US,,2198.0,1323.0,2.0,68668.0,18166.0,15968.0,137.0,2020-10-27,2020.0,10.0,Federal
Federal,US,,1850.0,1133.0,2.0,58849.0,15595.0,13602.0,133.0,2020-09-29,2020.0,9.0,Federal
Federal,US,,1532.0,893.0,1.0,46999.0,12525.0,10806.0,122.0,2020-08-25,2020.0,8.0,Federal
Federal,US,,1142.0,681.0,1.0,36226.0,10779.0,6870.0,105.0,2020-07-28,2020.0,7.0,Federal
Federal,US,,728.0,575.0,1.0,22110.0,6947.0,5335.0,94.0,2020-06-30,2020.0,6.0,Federal
Federal,US,,600.0,413.0,0.0,17262.0,5239.0,3361.0,65.0,2020-05-27,2020.0,5.0,Federal
Federal,US,,475.0,413.0,0.0,17262.0,1979.0,3361.0,31.0,2020-04-29,2020.0,4.0,Federal
Federal,US,,8.0,413.0,0.0,17262.0,10.0,3361.0,0.0,2020-03-26,2020.0,3.0,Federal
Florida,FL,7643.0,5104.0,4574.0,6.0,85222.0,17753.0,17474.0,205.0,2021-01-26,2021.0,1.0,South
Florida,FL,7643.0,4389.0,3767.0,5.0,85222.0,17537.0,17030.0,191.0,2020-12-30,2020.0,12.0,South
Florida,FL,7643.0,3735.0,3436.0,4.0,84487.0,17015.0,16401.0,187.0,2020-11-25,2020.0,11.0,South
Florida,FL,7643.0,3441.0,3124.0,4.0,82852.0,16624.0,16240.0,170.0,2020-10-28,2020.0,10.0,South
Florida,FL,7643.0,3168.0,2697.0,3.0,81268.0,16363.0,15778.0,134.0,2020-09-30,2020.0,9.0,South
Florida,FL,7643.0,2496.0,1768.0,3.0,79437.0,15445.0,11528.0,88.0,2020-08-26,2020.0,8.0,South
Florida,FL,7042.0,1486.0,860.0,2.0,45885.0,6946.0,10535.0,46.0,2020-07-28,2020.0,7.0,South
Florida,FL,7042.0,453.0,860.0,0.0,22771.0,2027.0,10535.0,24.0,2020-06-30,2020.0,6.0,South
Florida,FL,7042.0,256.0,860.0,0.0,12411.0,1434.0,10535.0,11.0,2020-05-27,2020.0,5.0,South
Florida,FL,7042.0,143.0,860.0,0.0,447.0,202.0,10535.0,5.0,2020-04-29,2020.0,4.0,South
Florida,FL,7042.0,7.0,860.0,0.0,292.0,0.0,10535.0,0.0,2020-03-27,2020.0,3.0,South
Georgia,GA,,1539.0,1377.0,2.0,,3314.0,2899.0,88.0,2021-01-27,2021.0,1.0,South
Georgia,GA,,1270.0,1114.0,2.0,,2649.0,2393.0,85.0,2020-12-29,2020.0,12.0,South
Georgia,GA,,1070.0,976.0,2.0,,2276.0,2050.0,81.0,2020-11-24,2020.0,11.0,South
Georgia,GA,,996.0,890.0,2.0,,2044.0,1840.0,78.0,2020-10-27,2020.0,10.0,South
Georgia,GA,,901.0,776.0,2.0,,1876.0,1666.0,65.0,2020-09-29,2020.0,9.0,South
Georgia,GA,,729.0,487.0,1.0,,1436.0,1092.0,41.0,2020-08-25,2020.0,8.0,South
Georgia,GA,,442.0,251.0,1.0,,886.0,754.0,31.0,2020-07-28,2020.0,7.0,South
Georgia,GA,,223.0,156.0,1.0,,711.0,452.0,22.0,2020-06-30,2020.0,6.0,South
Georgia,GA,,159.0,95.0,1.0,,415.0,277.0,17.0,2020-05-27,2020.0,5.0,South
Georgia,GA,,86.0,95.0,1.0,,228.0,277.0,8.0,2020-04-29,2020.0,4.0,South
Georgia,GA,,12.0,95.0,0.0,,4.0,277.0,1.0,2020-03-26,2020.0,3.0,South
Hawaii,HI,,216.0,196.0,0.0,13989.0,1872.0,1851.0,2.0,2021-01-26,2021.0,1.0,West
Hawaii,HI,,197.0,158.0,0.0,12866.0,1710.0,1489.0,1.0,2020-12-29,2020.0,12.0,West
Hawaii,HI,,134.0,114.0,0.0,8771.0,1226.0,936.0,1.0,2020-11-24,2020.0,11.0,West
Hawaii,HI,,120.0,108.0,0.0,5284.0,475.0,399.0,0.0,2020-10-27,2020.0,10.0,West
Hawaii,HI,,114.0,85.0,0.0,3853.0,350.0,307.0,0.0,2020-09-29,2020.0,9.0,West
Hawaii,HI,,57.0,27.0,0.0,1356.0,243.0,0.0,0.0,2020-08-25,2020.0,8.0,West
Hawaii,HI,,0.0,0.0,0.0,131.0,0.0,0.0,0.0,2020-07-28,2020.0,7.0,West
Hawaii,HI,,0.0,0.0,0.0,54.0,0.0,0.0,0.0,2020-06-30,2020.0,6.0,West
Hawaii,HI,,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2020-05-27,2020.0,5.0,West
Hawaii,HI,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,West
Hawaii,HI,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2020-03-26,2020.0,3.0,West
Idaho,ID,5150.0,445.0,419.0,0.0,10143.0,3966.0,2580.0,6.0,2021-01-26,2021.0,1.0,West
Idaho,ID,4267.0,394.0,376.0,0.0,9760.0,3605.0,2309.0,6.0,2020-12-29,2020.0,12.0,West
Idaho,ID,3277.0,274.0,220.0,0.0,9442.0,2633.0,1874.0,5.0,2020-11-24,2020.0,11.0,West
Idaho,ID,2548.0,185.0,154.0,0.0,8807.0,2154.0,1580.0,3.0,2020-10-27,2020.0,10.0,West
Idaho,ID,1766.0,132.0,124.0,0.0,8081.0,1757.0,1232.0,2.0,2020-09-29,2020.0,9.0,West
Idaho,ID,1371.0,100.0,96.0,0.0,4651.0,1214.0,948.0,1.0,2020-08-25,2020.0,8.0,West
Idaho,ID,861.0,90.0,65.0,0.0,1965.0,772.0,477.0,0.0,2020-07-28,2020.0,7.0,West
Idaho,ID,142.0,22.0,5.0,0.0,375.0,9.0,0.0,0.0,2020-06-30,2020.0,6.0,West
Idaho,ID,80.0,5.0,5.0,0.0,57.0,0.0,0.0,0.0,2020-05-27,2020.0,5.0,West
Idaho,ID,62.0,4.0,5.0,0.0,34.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,West
Idaho,ID,2.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,2020-03-26,2020.0,3.0,West
Illinois,IL,60577.0,3902.0,3732.0,1.0,187630.0,10197.0,9533.0,84.0,2021-01-26,2021.0,1.0,Midwest
Illinois,IL,24209.0,3404.0,3076.0,1.0,50338.0,7552.0,5880.0,65.0,2020-12-29,2020.0,12.0,Midwest
Illinois,IL,5892.0,2247.0,1735.0,1.0,16562.0,3960.0,2770.0,41.0,2020-11-24,2020.0,11.0,Midwest
Illinois,IL,2300.0,1152.0,965.0,0.0,13200.0,2300.0,1907.0,29.0,2020-10-27,2020.0,10.0,Midwest
Illinois,IL,2300.0,836.0,691.0,0.0,10000.0,1783.0,1270.0,22.0,2020-09-29,2020.0,9.0,Midwest
Illinois,IL,2300.0,457.0,334.0,0.0,6800.0,774.0,491.0,14.0,2020-08-25,2020.0,8.0,Midwest
Illinois,IL,2300.0,267.0,210.0,0.0,2185.0,360.0,332.0,13.0,2020-07-28,2020.0,7.0,Midwest
Illinois,IL,2300.0,195.0,170.0,0.0,1000.0,322.0,235.0,13.0,2020-06-30,2020.0,6.0,Midwest
Illinois,IL,2300.0,172.0,142.0,0.0,650.0,215.0,185.0,13.0,2020-05-28,2020.0,5.0,Midwest
Illinois,IL,2300.0,149.0,142.0,0.0,600.0,155.0,185.0,10.0,2020-04-29,2020.0,4.0,Midwest
Illinois,IL,2300.0,3.0,142.0,0.0,13.0,3.0,185.0,0.0,2020-03-25,2020.0,3.0,Midwest
Indiana,IN,5376.0,1463.0,1352.0,4.0,14981.0,3234.0,3310.0,49.0,2021-01-26,2021.0,1.0,Midwest
